CHR	POS
1	15928392
1	15929183
1	15929649
1	15930407
1	15932943
1	15933336
1	15937220
1	15938207
1	15938720
1	15941165
1	15941490
1	15941885
1	15943257
1	15943418
1	15945362
1	15946534
1	15947863
1	15948157
1	15948720
1	15948954
1	15950636
1	15954709
1	15958779
1	15962124
1	15962534
1	15963190
1	15963611
1	15965387
1	15966351
1	15982160
1	15987220
1	15988582
1	15989208
1	15990028
1	15991756
1	15991987
1	15999278
1	16000164
1	16001560
1	16003145
1	16003252
1	16003809
1	16007378
1	16008180
1	16011711
1	16011752
1	16011761
1	16012430
1	16020129
1	16020765
1	16021434
1	16022246
1	16023100
1	16023740
1	16025833
1	16027780
1	16028172
1	16028444
1	16028715
1	16029717
1	16030554
1	16030922
1	16031215
1	16031721
1	16033748
1	16036073
1	16036780
1	16036979
1	16037896
1	16038413
1	16038940
1	16038975
1	16039259
1	16041341
1	16041521
1	16046486
1	16047588
1	16047704
1	16048185
1	16048237
1	16050405
1	16051070
1	16051831
1	16053210
1	16053319
1	16053730
1	16055153
1	16055426
1	16055512
1	16056215
1	16056229
1	16061099
1	16061166
1	16063025
1	16063554
1	16064564
1	16070607
1	16074188
1	16074303
1	16075097
1	16075895
1	16078268
1	16078905
1	16084219
1	16088895
1	16091640
1	16091977
1	16096249
1	16096936
1	16097189
1	16097353
1	16098729
1	16100334
1	16100781
1	16100859
1	16100987
1	16103566
1	16113039
1	16113482
1	16114575
1	16116116
1	16117141
1	16117332
1	16117615
1	16122854
1	16124674
1	16124833
1	16135284
1	16139110
1	16141933
1	16142291
1	16143622
1	16144030
1	16144186
1	16145031
1	16148419
1	16149054
1	16149787
1	16153221
1	16156462
1	16157004
1	16158202
1	16159282
1	16161682
1	16162505
1	16166253
1	16166449
1	16166955
1	16171796
1	16173520
1	16175639
1	16177055
1	16181461
1	16183749
1	16184624
1	16188099
1	16190359
1	16190969
1	16191735
1	16193766
1	16194373
1	16194676
1	16196024
1	16197070
1	16199290
1	16201833
1	16203090
1	16203505
1	16203862
1	16205412
1	16205590
1	16209095
1	16220449
1	16222949
1	16230051
1	16231493
1	16237293
1	16239222
1	16239237
1	16239615
1	16242080
1	16244275
1	16246934
1	16247200
1	16247465
1	16248036
1	16248070
1	16248313
1	16250899
1	16251811
1	16253662
1	16253754
1	16254658
1	16255120
1	16255293
1	16255558
1	16256125
1	16258682
1	16259564
1	16259667
1	16260329
1	16260758
1	16260878
1	16262319
1	16263079
1	16264956
1	16265572
1	16269509
1	16274485
1	16278849
1	16280408
1	16280809
1	16292103
1	16292362
1	16292855
1	16298530
1	16303121
1	16307560
1	16309423
1	16310287
1	16311813
1	16312623
1	16317826
1	16318490
1	16321651
1	16329100
1	16333248
1	16335208
1	16337391
1	16338861
1	16339127
1	16340444
1	16341449
1	16342796
1	16348082
1	16348318
1	16349676
1	16350600
1	16350736
1	16351921
1	16352093
1	16352522
1	16353509
1	16354005
1	16355150
1	16356451
1	16356901
1	16358068
1	16358853
1	16359683
1	16359781
1	16361896
1	16364660
1	16366192
1	16366567
1	16366968
1	16368831
1	16369593
1	16371213
1	16372224
1	16372399
1	16372670
1	16374425
1	16374539
1	16374836
1	16375173
1	16375187
1	16378935
1	16380804
1	16382400
1	16382664
1	16385789
1	16386243
1	16388108
1	16388367
1	16388383
1	16388695
1	16389566
1	16392211
1	16392851
1	16395562
1	16395945
1	16396547
1	16397408
1	16400092
1	16400341
1	16405944
1	16407044
1	16408739
1	16410841
1	16411456
1	16412112
1	16413569
1	16413744
1	16415214
1	16415485
1	16421000
1	16422535
1	16423675
1	16427416
1	16429969
1	16430893
1	16433434
1	16433694
1	16435190
1	16437609
1	16439203
1	16441765
1	16442408
1	16444916
1	16447915
1	16448418
1	16450366
1	16450645
1	16450828
1	16451149
1	16451324
1	16451917
1	16451984
1	16452081
1	16452563
1	16460320
1	16461959
1	16462021
1	16462214
1	16463033
1	16463769
1	16467840
1	16468978
1	16473744
1	16474199
1	16474342
1	16476142
1	16476900
1	16477162
1	16477502
1	16477579
1	16477838
1	16483705
1	16483959
1	16487445
1	16491069
1	16492290
1	16492365
1	16494689
1	16496456
1	16496881
1	16498631
1	16498817
1	16500274
1	16500346
1	16502306
1	16503327
1	16503659
1	16505517
1	16509788
1	16514431
1	16515307
1	16517333
1	16524016
1	16528989
1	16529104
1	16530824
1	16532094
1	16532423
1	16532992
1	16533725
1	16534721
1	16535038
1	16536272
1	16537503
1	16537621
1	16538571
1	16541095
1	16543156
1	16543511
1	16549239
1	16549604
1	16550722
1	16552065
1	16554599
1	16554727
1	16556225
1	16557668
1	16557848
1	16559467
1	16560553
1	16560951
1	16562376
1	16565747
1	16565766
1	16566811
1	16572109
1	16577469
1	16579553
1	16582072
1	16585819
1	16586115
1	16593411
1	16594092
1	16594560
1	16596862
1	16597891
1	16598676
1	16599025
1	16599406
1	16601376
1	16602946
1	16603304
1	16603655
1	16604663
1	16605196
1	16606557
1	16607118
1	16607508
1	16607984
1	16610285
1	16610835
1	16611960
1	16612558
1	16613365
1	16614408
1	16615109
1	16615426
1	16616461
1	16616735
1	16627490
1	16627543
1	16628412
1	16628830
1	16630363
1	16631862
1	16633079
1	16634167
1	16640599
1	16641169
1	16643669
1	16645653
1	16646157
1	16648710
1	16648998
1	16650125
1	16650687
1	16652796
1	16653096
1	16654287
1	16655846
1	16657141
1	16659633
1	16659781
1	16660523
1	16663143
1	16663546
1	16663651
1	16665306
1	16665583
1	16665907
1	16668045
1	16671927
1	16673236
1	16673277
1	16674384
1	16674769
1	16675084
1	16675489
1	16675746
1	16676410
1	16676703
1	16678763
1	16679728
1	16680181
1	16680633
1	16680743
1	16685348
1	16686802
1	16686974
1	16689748
1	16689834
1	16691679
1	16692998
1	16698884
1	16701468
1	16703121
1	16703934
1	16713165
1	16717679
1	16719501
1	16719637
1	16721320
1	16721807
1	16723115
1	16723235
1	16724776
1	16727010
1	16728093
1	16730633
1	16733819
1	16736937
1	16738717
1	16738951
1	16741838
1	16742309
1	16743322
1	16743754
1	16745977
1	16748436
1	16750361
1	16750909
1	16751196
1	16751637
1	16754120
1	16754723
1	16755039
1	16755088
1	16756380
1	16756653
1	16756936
1	16758852
1	16762775
1	16766922
1	16767960
1	16768718
1	16768966
1	16771153
1	16772367
1	16773437
1	16773508
1	16774170
1	16775717
1	16781313
1	16785880
1	16788620
1	16790684
1	16792517
1	16795577
1	16796266
1	16797858
1	16799315
1	16802032
1	16802035
1	16803566
1	16803738
1	16808001
1	16809332
1	16812876
1	16815280
1	16815419
1	16827918
1	16830016
1	16833178
1	16835263
1	16835354
1	16838427
1	16839304
1	16840965
1	16842663
1	16844255
1	16844648
1	16844999
1	16846143
1	16847275
1	16848246
1	16855639
1	16855880
1	16860327
1	16864449
1	16864878
1	16866571
1	16874706
1	16879367
1	16881303
1	16882780
1	16883950
1	16886977
1	16887831
1	16888441
1	16890315
1	16892209
1	16893686
1	16893792
1	16896993
1	16898868
1	16902448
1	16902457
1	16902788
1	16902849
1	16902892
1	16903149
1	16903508
1	16905761
1	16905917
1	16912900
1	16913736
1	16917114
1	16921780
1	16925896
1	16928669
1	16929338
1	16932098
1	16932466
1	16932551
1	16934673
1	16936632
1	16938355
1	16938858
1	16939493
1	16942902
1	16944898
1	16945667
1	16948657
1	16953748
1	16956655
1	16959757
1	16961767
1	16963660
1	16970319
1	16974463
1	16975373
1	16985692
1	16986323
1	16990704
1	16991906
1	16992402
1	16994579
1	16995501
1	16999206
1	17000403
1	17000585
1	17000832
1	17003766
1	17004472
1	17004642
1	17005192
1	17006422
1	17008492
1	17010962
1	17011631
1	17011712
1	17012433
1	17014040
1	17016403
1	17020405
1	17024391
1	17024773
1	17025210
1	17026949
1	17027362
1	17027415
1	17027437
1	17027574
1	17028908
1	17034019
1	17052187
1	17054962
1	17057278
1	17059368
1	17061769
1	17061920
1	17065438
1	17067109
1	17069390
1	17070365
1	17071317
1	17071537
1	17071994
1	17073269
1	17074220
1	17074747
1	17076795
1	17078242
1	17083986
1	17087819
1	17091119
1	17092181
1	17093465
1	17094445
1	17095297
1	17096512
1	17097104
1	17103413
1	17104316
1	17104558
1	17106870
1	17108941
1	17110225
1	17115167
1	17115283
1	17118508
1	17122809
1	17126288
1	17135931
1	17138490
1	17142610
1	17144620
1	17145223
1	17147906
1	17148160
1	17148239
1	17150243
1	17152328
1	17159681
1	17160729
1	17167490
1	17170121
1	17172204
1	17173594
1	17174715
1	17177006
1	17177737
1	17179130
1	17179769
1	17182550
1	17182805
1	17185909
1	17187665
1	17189248
1	17191131
1	17191618
1	17193556
1	17193730
1	17194313
1	17195467
1	17197440
1	17197703
1	17198048
1	17198350
1	17201840
1	17202265
1	17203814
1	17213711
1	17214392
1	17224323
1	17229732
1	17230201
1	17231886
1	17232202
1	17232262
1	17232951
1	17234550
1	17238505
1	17240341
1	17242036
1	17243869
1	17245808
1	17248835
1	17249496
1	17253811
1	17254085
1	17254614
1	17254646
1	17254683
1	17255666
1	17257298
1	17257788
1	17258078
1	17258390
1	17260101
1	17260534
1	17260841
1	17261244
1	17262059
1	17262347
1	17264450
1	17265583
1	17266819
1	17266868
1	17267099
1	17267797
1	17268271
1	17268361
1	17268366
1	17268679
1	17269725
1	17275781
1	17278592
1	17280183
1	17280613
1	17280656
1	17281878
1	17289069
1	17289267
1	17290125
1	17290803
1	17290853
1	17291599
1	17294976
1	17296032
1	17297188
1	17298103
1	17299931
1	17300537
1	17301720
1	17302689
1	17312139
1	17314163
1	17317621
1	17318014
1	17318671
1	17318738
1	17324111
1	17324915
1	17328572
1	17328883
1	17331343
1	17331600
1	17335401
1	17337322
1	17340074
1	17341148
1	17341424
1	17345385
1	17345486
1	17349431
1	17358464
1	17358981
1	17360181
1	17361037
1	17361086
1	17361894
1	17363300
1	17363373
1	17363448
1	17364248
1	17365020
1	17369778
1	17373125
1	17374489
1	17377342
1	17379890
1	17380948
1	17382191
1	17384312
1	17384715
1	17385892
1	17386220
1	17388370
1	17388842
1	17389361
1	17394940
1	17397470
1	17397687
1	17399490
1	17399678
1	17401809
1	17402325
1	17404983
1	17405315
1	17406193
1	17406284
1	17406881
1	17407161
1	17409728
1	17411387
1	17411899
1	17412822
1	17414128
1	17414603
1	17415866
1	17416681
1	17417927
1	17419654
1	17422358
1	17430608
1	17432112
1	17432143
1	17434197
1	17435588
1	17436697
1	17436953
1	17439343
1	17439653
1	17444476
1	17445173
1	17445379
1	17445390
1	17445516
1	17445868
1	17457768
1	17462751
1	17466723
1	17469838
1	17474903
1	17475176
1	17477865
1	17482369
1	17483670
1	17484416
1	17487161
1	17488448
1	17488702
1	17488989
1	17489719
1	17490939
1	17490996
1	17499932
1	17503248
1	17503524
1	17503630
1	17509807
1	17511188
1	17516893
1	17518178
1	17522371
1	17524549
1	17528061
1	17528090
1	17528629
1	17532003
1	17532789
1	17532923
1	17533312
1	17533820
1	17535098
1	17535479
1	17536657
1	17540554
1	17541106
1	17541147
1	17542002
1	17542680
1	17544181
1	17547714
1	17548960
1	17549432
1	17551718
1	17552567
1	17553576
1	17555743
1	17556389
1	17559046
1	17559174
1	17559443
1	17564258
1	17564573
1	17565535
1	17565852
1	17565953
1	17570816
1	17571785
1	17574045
1	17578419
1	17579402
1	17580298
1	17580416
1	17591089
1	17592845
1	17594323
1	17594327
1	17595099
1	17597875
1	17600028
1	17600480
1	17601622
1	17602763
1	17602978
1	17603599
1	17604892
1	17606335
1	17608397
1	17609001
1	17611760
1	17613956
1	17617789
1	17619117
1	17621597
1	17626531
1	17627490
1	17628964
1	17629287
1	17638798
1	17640732
1	17641563
1	17641704
1	17645625
1	17646168
1	17646918
1	17652603
1	17656328
1	17656976
1	17658486
1	17659345
1	17664791
1	17664854
1	17666353
1	17669307
1	17670079
1	17670110
1	17679492
1	17680783
1	17682433
1	17684207
1	17684211
1	17685410
1	17685449
1	17688067
1	17691708
1	17692485
1	17695063
1	17699729
1	17703267
1	17704136
1	17705263
1	17707104
1	17708380
1	17710829
1	17711764
1	17712416
1	17713672
1	17715516
1	17717717
1	17718645
1	17730883
1	17731712
1	17741134
1	17741843
1	17745962
1	17755493
1	17758962
1	17759224
1	17759440
1	17760060
1	17761868
1	17764035
1	17764483
1	17768718
1	17769558
1	17779103
1	17780744
1	17782036
1	17782937
1	17786666
1	17790810
1	17792599
1	17793465
1	17795735
1	17799337
1	17800073
1	17804150
1	17810270
1	17813911
1	17814079
1	17819444
1	17821234
1	17822112
1	17822644
1	17826444
1	17829967
1	17831115
1	17838646
1	17839235
1	17840693
1	17840864
1	17841088
1	17841104
1	17841748
1	17846023
1	17846244
1	17846359
1	17846541
1	17847861
1	17855205
1	17856574
1	17857019
1	17857091
1	17859802
1	17861130
1	17863237
1	17865782
1	17868737
1	17872082
1	17872110
1	17873436
1	17874096
1	17874122
1	17880392
1	17882162
1	17882943
1	17885483
1	17885643
1	17886453
1	17892471
1	17901720
1	17902169
1	17902231
1	17904945
1	17907949
1	17910330
1	17910443
1	17920891
1	17929040
1	17931151
1	17933265
1	17938261
1	17939393
1	17941094
1	17943433
1	17944027
1	17944281
1	17947459
1	17952137
1	17955981
1	17963075
1	17975950
1	17977162
1	17978839
1	17979175
1	17979996
1	17980130
1	17980406
1	17980411
1	17980685
1	17984116
1	17985913
1	17985960
1	17985998
1	17988826
1	17990379
1	17992937
1	17994007
1	17996533
1	17997648
1	17998415
1	17998643
1	18000536
1	18002155
1	18003466
1	18004211
1	18005995
1	18009115
1	18009249
1	18022060
1	18022821
1	18026387
1	18027579
1	18034619
1	18034733
1	18048692
1	18051142
1	18052783
1	18054310
1	18054550
1	18056942
1	18056951
1	18057903
1	18057981
1	18067652
1	18071432
1	18077243
1	18084214
1	18085483
1	18087163
1	18090695
1	18094491
1	18094619
1	18096119
1	18099172
1	18099512
1	18100977
1	18101493
1	18102956
1	18106722
1	18107977
1	18108255
1	18124412
1	18124568
1	18124648
1	18130736
1	18132748
1	18134944
1	18137564
1	18142313
1	18143212
1	18148339
1	18152058
1	18153015
1	18153515
1	18153973
1	18155742
1	18161978
1	18162934
1	18164417
1	18165781
1	18165906
1	18171453
1	18172639
1	18181661
1	18186816
1	18187639
1	18187720
1	18188650
1	18191721
1	18199799
1	18211798
1	18212288
1	18214306
1	18214364
1	18215965
1	18221261
1	18221735
1	18230586
1	18231838
1	18232656
1	18243158
1	18244928
1	18245232
1	18248666
1	18251531
1	18257596
1	18266440
1	18269851
1	18269925
1	18272559
1	18273027
1	18277197
1	18279487
1	18282889
1	18282944
1	18285021
1	18285388
1	18287401
1	18288788
1	18292188
1	18292372
1	18294675
1	18297632
1	18300933
1	18301230
1	18301586
1	18308360
1	18308694
1	18312883
1	18312951
1	18314853
1	18317275
1	18317391
1	18322199
1	18323732
1	18327019
1	18330837
1	18332085
1	18332233
1	18338145
1	18347034
1	18347886
1	18353517
1	18359434
1	18359696
1	18360848
1	18362681
1	18362834
1	18364324
1	18372089
1	18372647
1	18373311
1	18380154
1	18383439
1	18387951
1	18395823
1	18398251
1	18399511
1	18405370
1	18405455
1	18407524
1	18409851
1	18412654
1	18413006
1	18416240
1	18416813
1	18425543
1	18432308
1	18432441
1	18432912
1	18436042
1	18438193
1	18438223
1	18439681
1	18444175
1	18447191
1	18449472
1	18449690
1	18450129
1	18452357
1	18453486
1	18453560
1	18458872
1	18459259
1	18460566
1	18465804
1	18466884
1	18466991
1	18468601
1	18478402
1	18481325
1	18487600
1	18493944
1	18507193
1	18514904
1	18521686
1	18528432
1	18532127
1	18544699
1	18546566
1	18547684
1	18551618
1	18552756
1	18555564
1	18557810
1	18563255
1	18569894
1	18572827
1	18573572
1	18574662
1	18574685
1	18582532
1	18585844
1	18587624
1	18589707
1	18594954
1	18596155
1	18597504
1	18602295
1	18611094
1	18613126
1	18621436
1	18622107
1	18627314
1	18630005
1	18631721
1	18634651
1	18637818
1	18640198
1	18640608
1	18642571
1	18643745
1	18644766
1	18647663
1	18647976
1	18649709
1	18649832
1	18652080
1	18656426
1	18656565
1	18681802
1	18688085
1	18692656
1	18699378
1	18701173
1	18713959
1	18721594
1	18726231
1	18730284
1	18734176
1	18736204
1	18737000
1	18740687
1	18745721
1	18751548
1	18751832
1	18751844
1	18754828
1	18756232
1	18758347
1	18758738
1	18759129
1	18759158
1	18761758
1	18762775
1	18765305
1	18765765
1	18766541
1	18766677
1	18771321
1	18772052
1	18777040
1	18777724
1	18780499
1	18782804
1	18787469
1	18787668
1	18793633
1	18795344
1	18796077
1	18799142
1	18802153
1	18802291
1	18803989
1	18804445
1	18807666
1	18812744
1	18816761
1	18817294
1	18817503
1	18817931
1	18820458
1	18822688
1	18824175
1	18824595
1	18825306
1	18827266
1	18829090
1	18832838
1	18833314
1	18833903
1	18834293
1	18836924
1	18837313
1	18839880
1	18844068
1	18844506
1	18857050
1	18857393
1	18859796
1	18865255
1	18868463
1	18874017
1	18875730
1	18876302
1	18878701
1	18879311
1	18884248
1	18892009
1	18892694
1	18893763
1	18894196
1	18896187
1	18898574
1	18901590
1	18905898
1	18915495
1	18920560
1	18921255
1	18921784
1	18922151
1	18925792
1	18926524
1	18926760
1	18934717
1	18935154
1	18936534
1	18937035
1	18939305
1	18940241
1	18940922
1	18944225
1	18951821
1	18952888
1	18953518
1	18954242
1	18958467
1	18965490
1	18966300
1	18967807
1	18968119
1	18968664
1	18968928
1	18969086
1	18970178
1	18970979
1	18971558
1	18973224
1	18973672
1	18974227
1	18979426
1	18980428
1	18981944
1	18983795
1	18984115
1	18986118
1	18987799
1	18989801
1	18990142
1	18997490
1	18999867
1	19002072
1	19003633
1	19006712
1	19006743
1	19007502
1	19010649
1	19011091
1	19011409
1	19023483
1	19027966
1	19028810
1	19031810
1	19035903
1	19039807
1	19044169
1	19046483
1	19048301
1	19051957
1	19055798
1	19057891
1	19061399
1	19061630
1	19065803
1	19072922
1	19073929
1	19078500
1	19079606
1	19082391
1	19083703
1	19084752
1	19088023
1	19091253
1	19093839
1	19093983
1	19094707
1	19096426
1	19100578
1	19101261
1	19105728
1	19108386
1	19109119
1	19117817
1	19118397
1	19125085
1	19139426
1	19145697
1	19145707
1	19145719
1	19145838
1	19150889
1	19157199
1	19159080
1	19163142
1	19163254
1	19164117
1	19164178
1	19170493
1	19174309
1	19175492
1	19179577
1	19187900
1	19189156
1	19190556
1	19194909
1	19204717
1	19205079
1	19205869
1	19209729
1	19217405
1	19219703
1	19219886
1	19220059
1	19220155
1	19223733
1	19224524
1	19226003
1	19234798
1	19236586
1	19236596
1	19236789
1	19239247
1	19242820
1	19243085
1	19243604
1	19246274
1	19247947
1	19252487
1	19254711
1	19257107
1	19262002
1	19266300
1	19266567
1	19267124
1	19273914
1	19274547
1	19275559
1	19275948
1	19277139
1	19278309
1	19283932
1	19286279
1	19291545
1	19294825
1	19300029
1	19302356
1	19303948
1	19303958
1	19304028
1	19305161
1	19307582
1	19315236
1	19317839
1	19319004
1	19326148
1	19331081
1	19335944
1	19341577
1	19346373
1	19347456
1	19351733
1	19355183
1	19356153
1	19359463
1	19359839
1	19359898
1	19361187
1	19362669
1	19362899
1	19363781
1	19364608
1	19364619
1	19366002
1	19368515
1	19368812
1	19368887
1	19372649
1	19373765
1	19381526
1	19387292
1	19388554
1	19392029
1	19393862
1	19394429
1	19395225
1	19396484
1	19398611
1	19400827
1	19402151
1	19402728
1	19404309
1	19410094
1	19411092
1	19413547
1	19416601
1	19417995
1	19420291
1	19422479
1	19423300
1	19430134
1	19431840
1	19437292
1	19438719
1	19441016
1	19448188
1	19462138
1	19462245
1	19462992
1	19467435
1	19470612
1	19474539
1	19474917
1	19475495
1	19478611
1	19482999
1	19483800
1	19485248
1	19493441
1	19494658
1	19508287
1	19508360
1	19513788
1	19516445
1	19516776
1	19516848
1	19520287
1	19521460
1	19521480
1	19522667
1	19523313
1	19527140
1	19527923
1	19528246
1	19531815
1	19546237
1	19548649
1	19551269
1	19554466
1	19556918
1	19557711
1	19558408
1	19558765
1	19563562
1	19570284
1	19572392
1	19573880
1	19578952
1	19579082
1	19581215
1	19586567
1	19590697
1	19597009
1	19599450
1	19601447
1	19603231
1	19606149
1	19610761
1	19611104
1	19616063
1	19620893
1	19628393
1	19633882
1	19634889
1	19638833
1	19647257
1	19647647
1	19650423
1	19651419
1	19652675
1	19654742
1	19654830
1	19654864
1	19655134
1	19660015
1	19665923
1	19668177
1	19669020
1	19669184
1	19670199
1	19671204
1	19672536
1	19675797
1	19678134
1	19678759
1	19684387
1	19686545
1	19688192
1	19690851
1	19691964
1	19693896
1	19701510
1	19703392
1	19704636
1	19705430
1	19706382
1	19710049
1	19710821
1	19711082
1	19714126
1	19716375
1	19717019
1	19718545
1	19718662
1	19720119
1	19721462
1	19722554
1	19724827
1	19725705
1	19729600
1	19730098
1	19739312
1	19739560
1	19742893
1	19743925
1	19750831
1	19760176
1	19760326
1	19768004
1	19769750
1	19769842
1	19777177
1	19780327
1	19780482
1	19780594
1	19790420
1	19791234
1	19801132
1	19802864
1	19803869
1	19804443
1	19805626
1	19806750
1	19813754
1	19817713
1	19822912
1	19827853
1	19834761
1	19845274
1	19845817
1	19846270
1	19848409
1	19849849
1	19855715
1	19859938
1	19859981
1	19860954
1	19861507
1	19864707
1	19867640
1	19868242
1	19883695
1	19883975
1	19887891
1	19888933
1	19894084
1	19898612
1	19905856
1	19907201
1	19910379
1	19910813
1	19920304
1	19922020
1	19927471
1	19929846
1	19930509
1	19932387
1	19932623
1	19933131
1	19933711
1	19941696
1	19941725
1	19944484
1	19945435
1	19957165
1	19961102
1	19963556
1	19963943
1	19970233
1	19970712
1	19977995
1	19978418
1	19979480
1	19981757
1	19982068
1	19991454
1	19993426
1	19996135
1	19996268
1	20004090
1	20011693
1	20015113
1	20018331
1	20018400
1	20019371
1	20020500
1	20021081
1	20022376
1	20022975
1	20032556
1	20032981
1	20033737
1	20040005
1	20040640
1	20045507
1	20048074
1	20062951
1	20067374
1	20068562
1	20073505
1	20078997
1	20081208
1	20086519
1	20092487
1	20103360
1	20104267
1	20108242
1	20108505
1	20109645
1	20135788
1	20136281
1	20137206
1	20138301
1	20140201
1	20144396
1	20152709
1	20153988
1	20155004
1	20157931
1	20158273
1	20161657
1	20163827
1	20164793
1	20164934
1	20165035
1	20166011
1	20166271
1	20168244
1	20169904
1	20172150
1	20174245
1	20174391
1	20175064
1	20175123
1	20175488
1	20179186
1	20179670
1	20180671
1	20187690
1	20187972
1	20188943
1	20191581
1	20192096
1	20192837
1	20201093
1	20205179
1	20206855
1	20208430
1	20219939
1	20222534
1	20226596
1	20238829
1	20238957
1	20243165
1	20244895
1	20260086
1	20260092
1	20272518
1	20273487
1	20276457
1	20278462
1	20278759
1	20282563
1	20282714
1	20286401
1	20286419
1	20290134
1	20303381
1	20308706
1	20313016
1	20316908
1	20319136
1	20320377
1	20322685
1	20326162
1	20334071
1	20334901
1	20340109
1	20340179
1	20348500
1	20357558
1	20366763
1	20369408
1	20371684
1	20375527
1	20383074
1	20389051
1	20391073
1	20392875
1	20395189
1	20396522
1	20399470
1	20399523
1	20401253
1	20403188
1	20425018
1	20429031
1	20429164
1	20432247
1	20436248
1	20438047
1	20440759
1	20446490
1	20447364
1	20459807
1	20462422
1	20462551
1	20468331
1	20473245
1	20479430
1	20485005
1	20485702
1	20490819
1	20492583
1	20492709
1	20492900
1	20493026
1	20493260
1	20494441
1	20494543
1	20500677
1	20502960
1	20512281
1	20513009
1	20514014
1	20514106
1	20515827
1	20518053
1	20519012
1	20527503
1	20528141
1	20532109
1	20533241
1	20536178
1	20544303
1	20548658
1	20558503
1	20560398
1	20564943
1	20565457
1	20566859
1	20568731
1	20574778
1	20575703
1	20577603
1	20586866
1	20591257
1	20598474
1	20601574
1	20605251
1	20608206
1	20614806
1	20622376
1	20622394
1	20626928
1	20629378
1	20650961
1	20656456
1	20671420
1	20673172
1	20684875
1	20685567
1	20686064
1	20686789
1	20686881
1	20687259
1	20689545
1	20690402
1	20692537
1	20698953
1	20699453
1	20701821
1	20703645
1	20705364
1	20710366
1	20712687
1	20713716
1	20718551
1	20720588
1	20736894
1	20740072
1	20743818
1	20754803
1	20756511
1	20758276
1	20760979
1	20763344
1	20766639
1	20767069
1	20767075
1	20772056
1	20772197
1	20773006
1	20773428
1	20773544
1	20775688
1	20780478
1	20785187
1	20795861
1	20810739
1	20815599
1	20817228
1	20817268
1	20826742
1	20830743
1	20832990
1	20834440
1	20835643
1	20835996
1	20840936
1	20844869
1	20849840
1	20849889
1	20850283
1	20850561
1	20852729
1	20855341
1	20855361
1	20860784
1	20861801
1	20863127
1	20863850
1	20865430
1	20870782
1	20876261
1	20893008
1	20894275
1	20896937
1	20908836
1	20911914
1	20915007
1	20927414
1	20930884
1	20931322
1	20934795
1	20935402
1	20938823
1	20944051
1	20946643
1	20953445
1	20962618
1	20963699
1	20963958
1	20972518
1	20975907
1	20979538
1	20993025
1	20994543
1	21005763
1	21015449
1	21017159
1	21018132
1	21019765
1	21024174
1	21031666
1	21034080
1	21038843
1	21044522
1	21050290
1	21050349
1	21051166
1	21051869
1	21053057
1	21053688
1	21054768
1	21055193
1	21057337
1	21059054
1	21059318
1	21060322
1	21060865
1	21064698
1	21066677
1	21068121
1	21070595
1	21072694
1	21075550
1	21080626
1	21081033
1	21082103
1	21084781
1	21085224
1	21088835
1	21089472
1	21090472
1	21093229
1	21094932
1	21096361
1	21099412
1	21099517
1	21100199
1	21102979
1	21103104
1	21103580
1	21112594
1	21113356
1	21114396
1	21116235
1	21122283
1	21123505
1	21126498
1	21127122
1	21134126
1	21134782
1	21135779
1	21136873
1	21138386
1	21142278
1	21146467
1	21147172
1	21154758
1	21156035
1	21157963
1	21158876
1	21160127
1	21162608
1	21162993
1	21163925
1	21171916
1	21172745
1	21173792
1	21178579
1	21178634
1	21179984
1	21182202
1	21184105
1	21185065
1	21186927
1	21187080
1	21188338
1	21188412
1	21195378
1	21198387
1	21200469
1	21206203
1	21206431
1	21208238
1	21210652
1	21210929
1	21215016
1	21215683
1	21216659
1	21219375
1	21220671
1	21221243
1	21221478
1	21222666
1	21224958
1	21225428
1	21229583
1	21229905
1	21235838
1	21236691
1	21237321
1	21241554
1	21242080
1	21243135
1	21250348
1	21251109
1	21252329
1	21253244
1	21256663
1	21260996
1	21262582
1	21264526
1	21289586
1	21315070
1	21315640
1	21318509
1	21320789
1	21324011
1	21332097
1	21332900
1	21334030
1	21336481
1	21336697
1	21337158
1	21337278
1	21339058
1	21339156
1	21339434
1	21339663
1	21340916
1	21341726
1	21342399
1	21342754
1	21343150
1	21343822
1	21345186
1	21346110
1	21348210
1	21356530
1	21356719
1	21360380
1	21360999
1	21361141
1	21362590
1	21365749
1	21368006
1	21368471
1	21369916
1	21372780
1	21375389
1	21377068
1	21377158
1	21378676
1	21386372
1	21387454
1	21387928
1	21389933
1	21390175
1	21391318
1	21394230
1	21395605
1	21397110
1	21398676
1	21400513
1	21401102
1	21401515
1	21402256
1	21404131
1	21404760
1	21406953
1	21407412
1	21411264
1	21414305
1	21415728
1	21417963
1	21419526
1	21421897
1	21426382
1	21430432
1	21430572
1	21430780
1	21432121
1	21433504
1	21433817
1	21436388
1	21438036
1	21439508
1	21441883
1	21444002
1	21444393
1	21444415
1	21444875
1	21446555
1	21449518
1	21453809
1	21454542
1	21456196
1	21456254
1	21456821
1	21456894
1	21457048
1	21458075
1	21465484
1	21470491
1	21470631
1	21471575
1	21474350
1	21476687
1	21477678
1	21479164
1	21488935
1	21498112
1	21501121
1	21501781
1	21502988
1	21503110
1	21508510
1	21510387
1	21518392
1	21519208
1	21520406
1	21521858
1	21524904
1	21534632
1	21535388
1	21543393
1	21546677
1	21550548
1	21557386
1	21558410
1	21561979
1	21562555
1	21563169
1	21565912
1	21566428
1	21567739
1	21575438
1	21577182
